bound,length,time(ms),swaps,jumps,partsSorted?,array
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 241426
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241431
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241432
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 241433
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241434
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241435
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241436
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 241441
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 241442
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241443
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 241444
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 241445
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 241446
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241451
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241452
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241453
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241454
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 241455
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 241456
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241461
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241462
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 241463
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241464
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241465
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 241466
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 241511
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 241512
6.0, 6.0, 2.0E-4, 6.0, 19.0, product, 241513
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 241514
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241515
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241516
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241521
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241522
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 241523
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 241524
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241525
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241526
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241531
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241532
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 241533
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 241534
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 241535
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 241536
6.0, 6.0, 5.0E-4, 3.0, 14.0, product, 241541
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 241542
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 241543
6.0, 6.0, 0.0016, 3.0, 19.0, product, 241544
6.0, 6.0, 9.0E-4, 3.0, 19.0, product, 241545
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 241546
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 241551
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 241552
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241553
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241554
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 241555
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 241556
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241561
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 241562
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 241563
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241564
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 241565
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 241566
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241611
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 241612
6.0, 6.0, 3.0E-4, 6.0, 19.0, product, 241613
6.0, 6.0, 8.0E-4, 4.0, 19.0, product, 241614
6.0, 6.0, 2.0E-4, 5.0, 19.0, product, 241615
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 241616
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 241621
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 241622
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 241623
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 241624
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241625
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241626
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241631
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241632
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 241633
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241634
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 241635
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 241636
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 241641
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 241642
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 241643
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 241644
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 241645
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 241646
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 241651
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 241652
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241653
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241654
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 241655
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241656
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 241661
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 241662
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 241663
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241664
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 241665
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 241666
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 242111
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 242112
6.0, 6.0, 4.0E-4, 4.0, 14.0, product, 242113
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 242114
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 242115
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 242116
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242121
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 242122
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 242123
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242124
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242125
6.0, 6.0, 5.0E-4, 2.0, 14.0, product, 242126
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 242131
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242132
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 242133
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 242134
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 242135
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 242136
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242141
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242142
6.0, 6.0, 1.0E-4, 3.0, 14.0, product, 242143
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242144
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 242145
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242146
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242151
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242152
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242153
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242154
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242155
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242156
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242161
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242162
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 242163
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 242164
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242165
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242166
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242211
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242212
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 242213
6.0, 6.0, 5.0E-4, 2.0, 14.0, product, 242214
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 242215
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242216
6.0, 6.0, 6.0E-4, 2.0, 19.0, product, 242221
6.0, 6.0, 8.0E-4, 1.0, 14.0, product, 242222
6.0, 6.0, 5.0E-4, 2.0, 14.0, product, 242223
6.0, 6.0, 4.0E-4, 1.0, 14.0, product, 242224
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242225
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 242226
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 242231
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 242232
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242233
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242234
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242235
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242236
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242241
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242242
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242243
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242244
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242245
6.0, 6.0, 1.0E-4, 1.0, 14.0, product, 242246
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242251
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242252
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242253
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242254
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242255
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242256
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242261
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242262
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242263
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242264
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242265
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242266
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242311
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242312
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 242313
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242314
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 242315
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242316
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242321
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242322
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242323
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242324
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242325
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242326
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242331
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242332
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242333
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242334
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242335
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242336
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242341
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242342
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242343
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242344
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242345
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242346
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242351
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242352
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242353
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242354
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242355
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242356
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242361
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242362
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242363
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242364
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242365
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242366
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242411
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242412
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242413
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242414
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242415
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242416
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242421
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242422
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242423
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 242424
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242425
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242426
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242431
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242432
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242433
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242434
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242435
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242436
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242441
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 242442
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242443
6.0, 6.0, 3.0E-4, 1.0, 19.0, product, 242444
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 242445
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 242446
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242451
6.0, 6.0, 8.0E-4, 2.0, 19.0, product, 242452
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 242453
6.0, 6.0, 6.0E-4, 2.0, 19.0, product, 242454
6.0, 6.0, 5.0E-4, 1.0, 19.0, product, 242455
6.0, 6.0, 4.0E-4, 1.0, 19.0, product, 242456
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 242461
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 242462
6.0, 6.0, 6.0E-4, 3.0, 19.0, product, 242463
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 242464
6.0, 6.0, 6.0E-4, 2.0, 19.0, product, 242465
6.0, 6.0, 3.0E-4, 1.0, 19.0, product, 242466
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242511
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242512
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 242513
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 242514
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242515
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242516
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242521
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242522
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 242523
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 242524
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242525
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242526
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 242531
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242532
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 242533
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242534
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242535
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242536
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242541
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 242542
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242543
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242544
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242545
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242546
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242551
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242552
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242553
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242554
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 242555
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 242556
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 242561
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242562
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 242563
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242564
6.0, 6.0, 5.0E-4, 2.0, 19.0, product, 242565
6.0, 6.0, 3.0E-4, 1.0, 19.0, product, 242566
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242611
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 242612
6.0, 6.0, 4.0E-4, 5.0, 19.0, product, 242613
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 242614
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242615
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242616
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 242621
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242622
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242623
6.0, 6.0, 4.0E-4, 2.0, 14.0, product, 242624
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242625
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242626
6.0, 6.0, 6.0E-4, 4.0, 19.0, product, 242631
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242632
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242633
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242634
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 242635
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242636
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 242641
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 242642
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242643
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242644
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242645
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242646
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242651
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 242652
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 242653
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242654
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 242655
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242656
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242661
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 242662
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 242663
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242664
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 242665
6.0, 6.0, 2.0E-4, 1.0, 19.0, product, 242666
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243111
6.0, 6.0, 2.0E-4, 4.0, 14.0, product, 243112
6.0, 6.0, 3.0E-4, 5.0, 19.0, product, 243113
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243114
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243115
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 243116
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 243121
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 243122
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243123
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 243124
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243125
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243126
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243131
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243132
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 243133
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 243134
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 243135
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 243136
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 243141
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 243142
6.0, 6.0, 4.0E-4, 3.0, 14.0, product, 243143
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243144
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243145
6.0, 6.0, 5.0E-4, 2.0, 14.0, product, 243146
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 243151
6.0, 6.0, 5.0E-4, 4.0, 19.0, product, 243152
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243153
6.0, 6.0, 4.0E-4, 3.0, 19.0, product, 243154
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243155
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243156
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 243161
6.0, 6.0, 4.0E-4, 4.0, 19.0, product, 243162
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243163
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243164
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243165
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 243166
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 243211
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 243212
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 243213
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 243214
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243215
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 243216
6.0, 6.0, 5.0E-4, 3.0, 19.0, product, 243221
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243222
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243223
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 243224
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243225
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243226
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243231
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243232
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 243233
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243234
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 243235
6.0, 6.0, 1.0E-4, 2.0, 14.0, product, 243236
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 243241
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243242
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 243243
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243244
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243245
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243246
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243251
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243252
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243253
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 243254
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 243255
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243256
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243261
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243262
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 243263
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 243264
6.0, 6.0, 4.0E-4, 2.0, 19.0, product, 243265
6.0, 6.0, 3.0E-4, 1.0, 14.0, product, 243266
6.0, 6.0, 3.0E-4, 3.0, 14.0, product, 243311
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 243312
6.0, 6.0, 2.0E-4, 3.0, 14.0, product, 243313
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243314
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243315
6.0, 6.0, 2.0E-4, 2.0, 14.0, product, 243316
6.0, 6.0, 3.0E-4, 3.0, 19.0, product, 243321
6.0, 6.0, 3.0E-4, 2.0, 14.0, product, 243322
6.0, 6.0, 5.0E-4, 2.0, 14.0, product, 243323
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243324
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243325
6.0, 6.0, 7.0E-4, 1.0, 14.0, product, 243326
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 243331
6.0, 6.0, 1.0E-4, 1.0, 14.0, product, 243332
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243333
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243334
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243335
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243336
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 243341
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243342
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243343
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243344
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243345
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243346
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 243351
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243352
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243353
6.0, 6.0, 3.0E-4, 2.0, 19.0, product, 243354
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243355
6.0, 6.0, 1.0E-4, 1.0, 14.0, product, 243356
6.0, 6.0, 2.0E-4, 3.0, 19.0, product, 243361
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243362
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243363
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243364
6.0, 6.0, 2.0E-4, 2.0, 19.0, product, 243365
6.0, 6.0, 2.0E-4, 1.0, 14.0, product, 243366
6.0, 6.0, 2.0E-4, 4.0, 19.0, product, 243411
6.0, 6.0, 3.0E-4, 4.0, 19.0, product, 243412
